sort,WKT,Layer,SubClasses,ExtendedEn,Linetype,EntityHand,Text,Z,Extracted_,Difference,
0.131417297,POINT Z (1528176.89 3799319.17 4421.2),DTM_POINT,AcDbEntity:AcDbPoint,,,7DB,,1347.138099,1347.584455,-0.44635627,<Geometry>POINT Z (1528176.89 3799319.17 4421.2)</Geometry>
0.13147558,POINT Z (1528248.42 3799277.52 4421.51),DTM_POINT,AcDbEntity:AcDbPoint,,,1021,,1347.152396,1347.678943,-0.52654746,<Geometry>POINT Z (1528248.42 3799277.52 4421.51)</Geometry>
0.131785913,POINT Z (1528434.08 3799307.88 4422.17),DTM_POINT,AcDbEntity:AcDbPoint,,,5D2,,1347.331989,1347.880112,-0.54812293,<Geometry>POINT Z (1528434.08 3799307.88 4422.17)</Geometry>
0.131927007,POINT Z (1528651.64 3799296.51 4422),DTM_POINT,AcDbEntity:AcDbPoint,,,522,,1347.438795,1347.828296,-0.38950082,<Geometry>POINT Z (1528651.64 3799296.51 4422)</Geometry>
0.132124491,POINT Z (1527992.0 3799301.02 4420.87),DTM_POINT,AcDbEntity:AcDbPoint,,,11A8,,1346.932853,1347.483871,-0.55101838,<Geometry>POINT Z (1527992.0 3799301.02 4420.87)</Geometry>
0.132207599,POINT Z (1528038.19 3799281.34 4420.86),DTM_POINT,AcDbEntity:AcDbPoint,,,1096,,1346.953321,1347.480823,-0.52750184,<Geometry>POINT Z (1528038.19 3799281.34 4420.86)</Geometry>
0.132237284,POINT Z (1528381.06 3799283.37 4422.1),DTM_POINT,AcDbEntity:AcDbPoint,,,48D,,1347.236761,1347.858776,-0.62201502,<Geometry>POINT Z (1528381.06 3799283.37 4422.1)</Geometry>
0.132404232,POINT Z (1528263.72 3799237.2 4420.74),DTM_POINT,AcDbEntity:AcDbPoint,,,F2D,,1347.167013,1347.444247,-0.2772337,<Geometry>POINT Z (1528263.72 3799237.2 4420.74)</Geometry>
0.132472877,POINT Z (1527768.84 3799292.36 4420.98),DTM_POINT,AcDbEntity:AcDbPoint,,,16AA,,1346.775275,1347.517399,-0.74212419,<Geometry>POINT Z (1527768.84 3799292.36 4420.98)</Geometry>
0.132485185,POINT Z (1528458.19 3799302.57 4421.93),DTM_POINT,AcDbEntity:AcDbPoint,,,58E,,1347.338487,1347.80696,-0.46847304,<Geometry>POINT Z (1528458.19 3799302.57 4421.93)</Geometry>
0.132516802,POINT Z (1527982.08 3799256.7 4420.7),DTM_POINT,AcDbEntity:AcDbPoint,,,1288,,1346.9244,1347.432055,-0.50765445,<Geometry>POINT Z (1527982.08 3799256.7 4420.7)</Geometry>
0.132537742,POINT Z (1528408.51 3799317.87 4422.16),DTM_POINT,AcDbEntity:AcDbPoint,,,66C,,1347.30839,1347.877064,-0.5686737,<Geometry>POINT Z (1528408.51 3799317.87 4422.16)</Geometry>
0.132660077,POINT Z (1528302.28 3799214.31 4420.35),DTM_POINT,AcDbEntity:AcDbPoint,,,146,,1347.211834,1347.325375,-0.11354052,<Geometry>POINT Z (1528302.28 3799214.31 4420.35)</Geometry>
0.132815833,POINT Z (1528302.1 3799243.39 4421.04),DTM_POINT,AcDbEntity:AcDbPoint,,,BFD,,1347.23054,1347.535687,-0.30514745,<Geometry>POINT Z (1528302.1 3799243.39 4421.04)</Geometry>
0.132976877,POINT Z (1527942.68 3799213.26 4420.35),DTM_POINT,AcDbEntity:AcDbPoint,,,13A1,,1346.832533,1347.325375,-0.49284117,<Geometry>POINT Z (1527942.68 3799213.26 4420.35)</Geometry>
0.133237951,POINT Z (1528133.46 3799250.95 4420.43),DTM_POINT,AcDbEntity:AcDbPoint,,,C6D,,1347.032449,1347.349759,-0.31730934,<Geometry>POINT Z (1528133.46 3799250.95 4420.43)</Geometry>
0.13353179,POINT Z (1528032.48 3799298.29 4420.76),DTM_POINT,AcDbEntity:AcDbPoint,,,1104,,1346.965955,1347.450343,-0.48438798,<Geometry>POINT Z (1528032.48 3799298.29 4420.76)</Geometry>
0.133749695,POINT Z (1528156.66 3799201.52 4420.4),DTM_POINT,AcDbEntity:AcDbPoint,,,EBD,,1347.053154,1347.340615,-0.28746111,<Geometry>POINT Z (1528156.66 3799201.52 4420.4)</Geometry>
0.133804201,POINT Z (1528383.66 3799232.34 4420.93),DTM_POINT,AcDbEntity:AcDbPoint,,,C46,,1347.231324,1347.502159,-0.27083477,<Geometry>POINT Z (1528383.66 3799232.34 4420.93)</Geometry>
0.133841368,POINT Z (1527946.52 3799216.55 4420.43),DTM_POINT,AcDbEntity:AcDbPoint,,,13B1,,1346.832299,1347.349759,-0.51745952,<Geometry>POINT Z (1527946.52 3799216.55 4420.43)</Geometry>
0.134012684,POINT Z (1527903.04 3799301.39 4420.99),DTM_POINT,AcDbEntity:AcDbPoint,,,1685,,1346.874725,1347.520447,-0.64572196,<Geometry>POINT Z (1527903.04 3799301.39 4420.99)</Geometry>
0.134624468,POINT Z (1527708.9 3799276.04 4420.42),DTM_POINT,AcDbEntity:AcDbPoint,,,164C,,1346.735415,1347.346711,-0.61129583,<Geometry>POINT Z (1527708.9 3799276.04 4420.42)</Geometry>
0.134770294,POINT Z (1528306.78 3799237.57 4421.01),DTM_POINT,AcDbEntity:AcDbPoint,,,C5C,,1347.232584,1347.526543,-0.29395896,<Geometry>POINT Z (1528306.78 3799237.57 4421.01)</Geometry>
0.134830373,POINT Z (1528492.13 3799209.39 4421.62),DTM_POINT,AcDbEntity:AcDbPoint,,,D20,,1347.337649,1347.712471,-0.37482212,<Geometry>POINT Z (1528492.13 3799209.39 4421.62)</Geometry>
0.1351176,POINT Z (1527726.41 3799231.81 4420.19),DTM_POINT,AcDbEntity:AcDbPoint,,,14FB,,1346.740073,1347.276607,-0.53653354,<Geometry>POINT Z (1527726.41 3799231.81 4420.19)</Geometry>
0.13546747,POINT Z (1528728.36 3799213.8 4421.93),DTM_POINT,AcDbEntity:AcDbPoint,,,14E,,1347.4839,1347.80696,-0.32306004,<Geometry>POINT Z (1528728.36 3799213.8 4421.93)</Geometry>
0.135604534,POINT Z (1528332.2 3799232.85 4420.89),DTM_POINT,AcDbEntity:AcDbPoint,,,21A,,1347.239267,1347.489967,-0.25069956,<Geometry>POINT Z (1528332.2 3799232.85 4420.89)</Geometry>
0.135739414,POINT Z (1528597.53 3799319.92 4422.08),DTM_POINT,AcDbEntity:AcDbPoint,,,6D0,,1347.395622,1347.85268,-0.45705759,<Geometry>POINT Z (1528597.53 3799319.92 4422.08)</Geometry>
0.135867216,POINT Z (1527768.13 3799235.91 4420.43),DTM_POINT,AcDbEntity:AcDbPoint,,,14F8,,1346.729511,1347.349759,-0.62024723,<Geometry>POINT Z (1527768.13 3799235.91 4420.43)</Geometry>
0.136113717,POINT Z (1527894.09 3799256.19 4420.59),DTM_POINT,AcDbEntity:AcDbPoint,,,12B6,,1346.831379,1347.398527,-0.56714811,<Geometry>POINT Z (1527894.09 3799256.19 4420.59)</Geometry>
0.136188779,POINT Z (1528246.76 3799293.62 4421.72),DTM_POINT,AcDbEntity:AcDbPoint,,,906,,1347.150029,1347.742951,-0.59292237,<Geometry>POINT Z (1528246.76 3799293.62 4421.72)</Geometry>
0.13624143,POINT Z (1528598.64 3799219.2 4421.71),DTM_POINT,AcDbEntity:AcDbPoint,,,BF5,,1347.404953,1347.739903,-0.33495047,<Geometry>POINT Z (1528598.64 3799219.2 4421.71)</Geometry>
0.136281909,POINT Z (1528067.7 3799289.67 4421.03),DTM_POINT,AcDbEntity:AcDbPoint,,,A2D,,1347.011958,1347.532639,-0.52068095,<Geometry>POINT Z (1528067.7 3799289.67 4421.03)</Geometry>
0.136561673,POINT Z (1528077.88 3799251.5 4421.03),DTM_POINT,AcDbEntity:AcDbPoint,,,FE4,,1347.00354,1347.532639,-0.52909902,<Geometry>POINT Z (1528077.88 3799251.5 4421.03)</Geometry>
0.136841436,POINT Z (1528077.85 3799238.02 4421),DTM_POINT,AcDbEntity:AcDbPoint,,,F9C,,1346.993931,1347.523495,-0.52956389,<Geometry>POINT Z (1528077.85 3799238.02 4421)</Geometry>
0.136965194,POINT Z (1528131.77 3799275.28 4421.45),DTM_POINT,AcDbEntity:AcDbPoint,,,ABB,,1347.039058,1347.660655,-0.62159752,<Geometry>POINT Z (1528131.77 3799275.28 4421.45)</Geometry>
0.136980709,POINT Z (1528438.07 3799236.67 4420.66),DTM_POINT,AcDbEntity:AcDbPoint,,,249,,1347.305977,1347.419863,-0.11388539,<Geometry>POINT Z (1528438.07 3799236.67 4420.66)</Geometry>
0.137056968,POINT Z (1528171.78 3799208.64 4420.26),DTM_POINT,AcDbEntity:AcDbPoint,,,ECA,,1347.08524,1347.297943,-0.21270246,<Geometry>POINT Z (1528171.78 3799208.64 4420.26)</Geometry>
0.137236355,POINT Z (1528352.36 3799202.76 4420.54),DTM_POINT,AcDbEntity:AcDbPoint,,,BD,,1347.238612,1347.383287,-0.14467435,<Geometry>POINT Z (1528352.36 3799202.76 4420.54)</Geometry>
0.137298557,POINT Z (1528658.79 3799278.06 4421.92),DTM_POINT,AcDbEntity:AcDbPoint,,,442,,1347.437328,1347.803912,-0.36658403,<Geometry>POINT Z (1528658.79 3799278.06 4421.92)</Geometry>
0.1373253,POINT Z (1527746.4 3799276.9 4420.7),DTM_POINT,AcDbEntity:AcDbPoint,,,163C,,1346.733641,1347.432055,-0.6984138,<Geometry>POINT Z (1527746.4 3799276.9 4420.7)</Geometry>
0.137457702,POINT Z (1527707.82 3799217.4 4419.92),DTM_POINT,AcDbEntity:AcDbPoint,,,1481,,1346.735022,1347.19431,-0.45928868,<Geometry>POINT Z (1527707.82 3799217.4 4419.92)</Geometry>
0.137511546,POINT Z (1528392.93 3799272.61 4421.73),DTM_POINT,AcDbEntity:AcDbPoint,,,405,,1347.237349,1347.745999,-0.5086504,<Geometry>POINT Z (1528392.93 3799272.61 4421.73)</Geometry>
0.137583403,POINT Z (1527812.76 3799317.99 4421.58),DTM_POINT,AcDbEntity:AcDbPoint,,,1754,,1346.839346,1347.700279,-0.86093385,<Geometry>POINT Z (1527812.76 3799317.99 4421.58)</Geometry>
0.137715441,POINT Z (1528376.61 3799257.13 4421.48),DTM_POINT,AcDbEntity:AcDbPoint,,,AA6,,1347.231073,1347.669799,-0.43872671,<Geometry>POINT Z (1528376.61 3799257.13 4421.48)</Geometry>
0.137746613,POINT Z (1527963.3 3799254.02 4420.71),DTM_POINT,AcDbEntity:AcDbPoint,,,14F1,,1346.895857,1347.435103,-0.53924579,<Geometry>POINT Z (1527963.3 3799254.02 4420.71)</Geometry>
0.137973485,POINT Z (1528082.53 3799220.4 4422.35),DTM_POINT,AcDbEntity:AcDbPoint,,,F34,,1346.975799,1347.934976,-0.95917704,<Geometry>POINT Z (1528082.53 3799220.4 4422.35)</Geometry>
0.138150846,POINT Z (1527860.75 3799271.59 4420.8),DTM_POINT,AcDbEntity:AcDbPoint,,,1277,,1346.836085,1347.462535,-0.62644996,<Geometry>POINT Z (1527860.75 3799271.59 4420.8)</Geometry>
0.138340822,POINT Z (1528031.32 3799217.68 4420.28),DTM_POINT,AcDbEntity:AcDbPoint,,,F3A,,1346.937894,1347.304039,-0.36614423,<Geometry>POINT Z (1528031.32 3799217.68 4420.28)</Geometry>
0.13834643,POINT Z (1528261.95 3799220.96 4420.66),DTM_POINT,AcDbEntity:AcDbPoint,,,EDA,,1347.150852,1347.419863,-0.26901057,<Geometry>POINT Z (1528261.95 3799220.96 4420.66)</Geometry>
0.138494528,POINT Z (1528639.13 3799248.39 4421.92),DTM_POINT,AcDbEntity:AcDbPoint,,,2.00E+05,,1347.441605,1347.803912,-0.36230671,<Geometry>POINT Z (1528639.13 3799248.39 4421.92)</Geometry>
0.138621976,POINT Z (1528123.32 3799317.17 4421.95),DTM_POINT,AcDbEntity:AcDbPoint,,,82D,,1347.057948,1347.813056,-0.75510753,<Geometry>POINT Z (1528123.32 3799317.17 4421.95)</Geometry>
0.138742735,POINT Z (1527690.07 3799273.03 4420.22),DTM_POINT,AcDbEntity:AcDbPoint,,,1649,,1346.737382,1347.285751,-0.54836871,<Geometry>POINT Z (1527690.07 3799273.03 4420.22)</Geometry>
0.138811498,POINT Z (1528421.16 3799319.34 4422),DTM_POINT,AcDbEntity:AcDbPoint,,,71D,,1347.32445,1347.828296,-0.50384568,<Geometry>POINT Z (1528421.16 3799319.34 4422)</Geometry>
0.138958316,POINT Z (1527732.0 3799218.63 4420.05),DTM_POINT,AcDbEntity:AcDbPoint,,,147B,,1346.738785,1347.233934,-0.49514975,<Geometry>POINT Z (1527732.0 3799218.63 4420.05)</Geometry>
0.139014776,POINT Z (1527783.21 3799303.56 4420.99),DTM_POINT,AcDbEntity:AcDbPoint,,,16F9,,1346.810026,1347.520447,-0.71042139,<Geometry>POINT Z (1527783.21 3799303.56 4420.99)</Geometry>
0.139199231,POINT Z (1527741.6 3799241.73 4420.33),DTM_POINT,AcDbEntity:AcDbPoint,,,1540,,1346.735704,1347.319279,-0.58357438,<Geometry>POINT Z (1527741.6 3799241.73 4420.33)</Geometry>
0.139202514,POINT Z (1528539.54 3799318.94 4421.95),DTM_POINT,AcDbEntity:AcDbPoint,,,678,,1347.33267,1347.813056,-0.48038515,<Geometry>POINT Z (1528539.54 3799318.94 4421.95)</Geometry>
0.13923218,POINT Z (1528437.88 3799276.96 4421.86),DTM_POINT,AcDbEntity:AcDbPoint,,,430,,1347.312859,1347.785624,-0.47276441,<Geometry>POINT Z (1528437.88 3799276.96 4421.86)</Geometry>
0.139239304,POINT Z (1528547.23 3799318.0 4422),DTM_POINT,AcDbEntity:AcDbPoint,,,652,,1347.330259,1347.828296,-0.4980371,<Geometry>POINT Z (1528547.23 3799318.0 4422)</Geometry>
0.13929209,POINT Z (1528720.13 3799319.2 4424.42),DTM_POINT,AcDbEntity:AcDbPoint,,,6A6,,1347.445647,1348.565913,-1.12026639,<Geometry>POINT Z (1528720.13 3799319.2 4424.42)</Geometry>
0.1394599,POINT Z (1527877.36 3799237.09 4420.61),DTM_POINT,AcDbEntity:AcDbPoint,,,14A2,,1346.838536,1347.404623,-0.56608707,<Geometry>POINT Z (1527877.36 3799237.09 4420.61)</Geometry>
0.139551774,POINT Z (1527931.28 3799312.82 4421.08),DTM_POINT,AcDbEntity:AcDbPoint,,,16CF,,1346.931525,1347.547879,-0.61635411,<Geometry>POINT Z (1527931.28 3799312.82 4421.08)</Geometry>
0.139839969,POINT Z (1527826.86 3799247.42 4420.68),DTM_POINT,AcDbEntity:AcDbPoint,,,12F1,,1346.826422,1347.425959,-0.59953734,<Geometry>POINT Z (1527826.86 3799247.42 4420.68)</Geometry>
0.139889605,POINT Z (1528032.42 3799312.51 4420.69),DTM_POINT,AcDbEntity:AcDbPoint,,,114B,,1346.970916,1347.429007,-0.45809038,<Geometry>POINT Z (1528032.42 3799312.51 4420.69)</Geometry>
0.140023758,POINT Z (1528132.22 3799244.13 4421.24),DTM_POINT,AcDbEntity:AcDbPoint,,,CDB,,1347.032421,1347.596647,-0.56422605,<Geometry>POINT Z (1528132.22 3799244.13 4421.24)</Geometry>
0.140241357,POINT Z (1528369.22 3799214.25 4420.76),DTM_POINT,AcDbEntity:AcDbPoint,,,148,,1347.233846,1347.450343,-0.21649717,<Geometry>POINT Z (1528369.22 3799214.25 4420.76)</Geometry>
0.140331718,POINT Z (1527832.78 3799318.28 4421.45),DTM_POINT,AcDbEntity:AcDbPoint,,,1197,,1346.836389,1347.660655,-0.82426663,<Geometry>POINT Z (1527832.78 3799318.28 4421.45)</Geometry>
0.140594268,POINT Z (1528163.2 3799211.06 4420.49),DTM_POINT,AcDbEntity:AcDbPoint,,,ED4,,1347.069374,1347.368047,-0.29867322,<Geometry>POINT Z (1528163.2 3799211.06 4420.49)</Geometry>
0.140818268,POINT Z (1527975.77 3799242.38 4420.65),DTM_POINT,AcDbEntity:AcDbPoint,,,1470,,1346.896973,1347.416815,-0.51984218,<Geometry>POINT Z (1527975.77 3799242.38 4420.65)</Geometry>
0.140971643,POINT Z (1527777.08 3799215.92 4420.07),DTM_POINT,AcDbEntity:AcDbPoint,,,1430,,1346.731397,1347.24003,-0.50863385,<Geometry>POINT Z (1527777.08 3799215.92 4420.07)</Geometry>
0.141077762,POINT Z (1528506.71 3799286.52 4421.71),DTM_POINT,AcDbEntity:AcDbPoint,,,4A9,,1347.336216,1347.739903,-0.40368782,<Geometry>POINT Z (1528506.71 3799286.52 4421.71)</Geometry>
0.141416999,POINT Z (1528350.71 3799292.69 4422.2),DTM_POINT,AcDbEntity:AcDbPoint,,,507,,1347.232998,1347.889256,-0.65625801,<Geometry>POINT Z (1528350.71 3799292.69 4422.2)</Geometry>
0.141417986,POINT Z (1528725.79 3799217.76 4421.92),DTM_POINT,AcDbEntity:AcDbPoint,,,18B,,1347.475141,1347.803912,-0.32877015,<Geometry>POINT Z (1528725.79 3799217.76 4421.92)</Geometry>
0.14255344,POINT Z (1528316.92 3799245.58 4421.18),DTM_POINT,AcDbEntity:AcDbPoint,,,F41,,1347.236844,1347.578359,-0.34151494,<Geometry>POINT Z (1528316.92 3799245.58 4421.18)</Geometry>
0.143011725,POINT Z (1528741.47 3799254.18 4422.27),DTM_POINT,AcDbEntity:AcDbPoint,,,92B,,1347.458826,1347.910592,-0.4517661,<Geometry>POINT Z (1528741.47 3799254.18 4422.27)</Geometry>
0.143230987,POINT Z (1528441.56 3799291.64 4422.08),DTM_POINT,AcDbEntity:AcDbPoint,,,850,,1347.326832,1347.85268,-0.52584773,<Geometry>POINT Z (1528441.56 3799291.64 4422.08)</Geometry>
0.143462172,POINT Z (1528536.52 3799272.39 4421.77),DTM_POINT,AcDbEntity:AcDbPoint,,,8FD,,1347.333442,1347.758192,-0.42474955,<Geometry>POINT Z (1528536.52 3799272.39 4421.77)</Geometry>
0.143688359,POINT Z (1528242.13 3799302.88 4421.68),DTM_POINT,AcDbEntity:AcDbPoint,,,87F,,1347.143402,1347.730759,-0.58735791,<Geometry>POINT Z (1528242.13 3799302.88 4421.68)</Geometry>
0.143704129,POINT Z (1528271.52 3799307.67 4421.9),DTM_POINT,AcDbEntity:AcDbPoint,,,10AE,,1347.202532,1347.797816,-0.59528379,<Geometry>POINT Z (1528271.52 3799307.67 4421.9)</Geometry>
0.144112238,POINT Z (1527906.36 3799301.59 4420.96),DTM_POINT,AcDbEntity:AcDbPoint,,,11CD,,1346.881664,1347.511303,-0.62963856,<Geometry>POINT Z (1527906.36 3799301.59 4420.96)</Geometry>
0.144266895,POINT Z (1527717.26 3799242.16 4420.22),DTM_POINT,AcDbEntity:AcDbPoint,,,1554,,1346.739143,1347.285751,-0.54660749,<Geometry>POINT Z (1527717.26 3799242.16 4420.22)</Geometry>
0.144587783,POINT Z (1528207.71 3799299.36 4421.38),DTM_POINT,AcDbEntity:AcDbPoint,,,8DA,,1347.135601,1347.639319,-0.50371811,<Geometry>POINT Z (1528207.71 3799299.36 4421.38)</Geometry>
0.144662065,POINT Z (1528059.45 3799286.21 4420.71),DTM_POINT,AcDbEntity:AcDbPoint,,,10A8,,1346.993627,1347.435103,-0.44147542,<Geometry>POINT Z (1528059.45 3799286.21 4420.71)</Geometry>
0.144955594,POINT Z (1527813.7 3799206.87 4420.28),DTM_POINT,AcDbEntity:AcDbPoint,,,13C4,,1346.744395,1347.304039,-0.55964325,<Geometry>POINT Z (1527813.7 3799206.87 4420.28)</Geometry>
0.145172771,POINT Z (1528582.93 3799290.93 4421.61),DTM_POINT,AcDbEntity:AcDbPoint,,,4DD,,1347.360822,1347.709423,-0.34860149,<Geometry>POINT Z (1528582.93 3799290.93 4421.61)</Geometry>
0.145192663,POINT Z (1528398.15 3799232.89 4420.72),DTM_POINT,AcDbEntity:AcDbPoint,,,21F,,1347.234121,1347.438151,-0.2040295,<Geometry>POINT Z (1528398.15 3799232.89 4420.72)</Geometry>
0.14540114,POINT Z (1528462.61 3799318.65 4421.99),DTM_POINT,AcDbEntity:AcDbPoint,,,715,,1347.337398,1347.825248,-0.48784985,<Geometry>POINT Z (1528462.61 3799318.65 4421.99)</Geometry>
0.145406961,POINT Z (1527768.05 3799227.64 4420.31),DTM_POINT,AcDbEntity:AcDbPoint,,,14AD,,1346.729218,1347.313183,-0.58396497,<Geometry>POINT Z (1527768.05 3799227.64 4420.31)</Geometry>
0.145445562,POINT Z (1528207.02 3799259.19 4421.02),DTM_POINT,AcDbEntity:AcDbPoint,,,FC8,,1347.141163,1347.529591,-0.38842845,<Geometry>POINT Z (1528207.02 3799259.19 4421.02)</Geometry>
0.145688616,POINT Z (1527690.47 3799265.6 4420.21),DTM_POINT,AcDbEntity:AcDbPoint,,,1610,,1346.736017,1347.282703,-0.54668523,<Geometry>POINT Z (1527690.47 3799265.6 4420.21)</Geometry>
0.145761059,POINT Z (1527742.03 3799217.97 4420.15),DTM_POINT,AcDbEntity:AcDbPoint,,,1464,,1346.737213,1347.264415,-0.52720203,<Geometry>POINT Z (1527742.03 3799217.97 4420.15)</Geometry>
0.145790246,POINT Z (1528782.14 3799308.31 4421.45),DTM_POINT,AcDbEntity:AcDbPoint,,,6C3,,1347.533482,1347.660655,-0.12717353,<Geometry>POINT Z (1528782.14 3799308.31 4421.45)</Geometry>
0.145972607,POINT Z (1528702.3 3799262.02 4422.18),DTM_POINT,AcDbEntity:AcDbPoint,,,369,,1347.431897,1347.88316,-0.45126285,<Geometry>POINT Z (1528702.3 3799262.02 4422.18)</Geometry>
0.14602625,POINT Z (1528057.14 3799319.88 4421),DTM_POINT,AcDbEntity:AcDbPoint,,,115A,,1347.026484,1347.523495,-0.49701138,<Geometry>POINT Z (1528057.14 3799319.88 4421)</Geometry>
0.146303891,POINT Z (1528282.78 3799307.2 4421.88),DTM_POINT,AcDbEntity:AcDbPoint,,,5DF,,1347.228752,1347.79172,-0.56296725,<Geometry>POINT Z (1528282.78 3799307.2 4421.88)</Geometry>
0.146370615,POINT Z (1528227.35 3799263.2 4421.28),DTM_POINT,AcDbEntity:AcDbPoint,,,B14,,1347.131167,1347.608839,-0.47767198,<Geometry>POINT Z (1528227.35 3799263.2 4421.28)</Geometry>
0.146430644,POINT Z (1527726.84 3799252.55 4420.39),DTM_POINT,AcDbEntity:AcDbPoint,,,159B,,1346.736034,1347.337567,-0.60153309,<Geometry>POINT Z (1527726.84 3799252.55 4420.39)</Geometry>
0.146530565,POINT Z (1528416.86 3799265.55 4421.7),DTM_POINT,AcDbEntity:AcDbPoint,,,3A5,,1347.255611,1347.736855,-0.48124415,<Geometry>POINT Z (1528416.86 3799265.55 4421.7)</Geometry>
0.147074595,POINT Z (1528373.24 3799247.77 4421.35),DTM_POINT,AcDbEntity:AcDbPoint,,,2DA,,1347.232179,1347.630175,-0.39799643,<Geometry>POINT Z (1528373.24 3799247.77 4421.35)</Geometry>
0.147104161,POINT Z (1528472.36 3799293.45 4421.88),DTM_POINT,AcDbEntity:AcDbPoint,,,50F,,1347.338282,1347.79172,-0.45343775,<Geometry>POINT Z (1528472.36 3799293.45 4421.88)</Geometry>
0.147159302,POINT Z (1528465.48 3799242.35 4421.06),DTM_POINT,AcDbEntity:AcDbPoint,,,B2A,,1347.34087,1347.541783,-0.20091324,<Geometry>POINT Z (1528465.48 3799242.35 4421.06)</Geometry>
0.147226294,POINT Z (1528576.52 3799263.18 4421.82),DTM_POINT,AcDbEntity:AcDbPoint,,,397,,1347.351858,1347.773432,-0.42157387,<Geometry>POINT Z (1528576.52 3799263.18 4421.82)</Geometry>
0.147350258,POINT Z (1528772.41 3799295.16 4424.64),DTM_POINT,AcDbEntity:AcDbPoint,,,72D,,1347.517004,1348.632969,-1.11596553,<Geometry>POINT Z (1528772.41 3799295.16 4424.64)</Geometry>
0.147433875,POINT Z (1528737.07 3799318.12 4423.41),DTM_POINT,AcDbEntity:AcDbPoint,,,6A4,,1347.465591,1348.258065,-0.79247351,<Geometry>POINT Z (1528737.07 3799318.12 4423.41)</Geometry>
0.147559567,POINT Z (1528312.28 3799206.62 4420.51),DTM_POINT,AcDbEntity:AcDbPoint,,,EE,,1347.222445,1347.374143,-0.15169749,<Geometry>POINT Z (1528312.28 3799206.62 4420.51)</Geometry>
0.14781634,POINT Z (1527854.32 3799232.06 4420.57),DTM_POINT,AcDbEntity:AcDbPoint,,,131D,,1346.836903,1347.392431,-0.55552778,<Geometry>POINT Z (1527854.32 3799232.06 4420.57)</Geometry>
0.147850888,POINT Z (1527830.78 3799254.37 4420.64),DTM_POINT,AcDbEntity:AcDbPoint,,,12D8,,1346.832029,1347.413767,-0.58173748,<Geometry>POINT Z (1527830.78 3799254.37 4420.64)</Geometry>
0.148055043,POINT Z (1528332.31 3799212.8 4420.59),DTM_POINT,AcDbEntity:AcDbPoint,,,D99,,1347.243179,1347.398527,-0.15534747,<Geometry>POINT Z (1528332.31 3799212.8 4420.59)</Geometry>
0.14806266,POINT Z (1527848.13 3799311.64 4421.27),DTM_POINT,AcDbEntity:AcDbPoint,,,11AE,,1346.833491,1347.605791,-0.77230031,<Geometry>POINT Z (1527848.13 3799311.64 4421.27)</Geometry>
0.148139765,POINT Z (1528798.7 3799265.26 4424.05),DTM_POINT,AcDbEntity:AcDbPoint,,,9D,,1347.53907,1348.453137,-0.91406682,<Geometry>POINT Z (1528798.7 3799265.26 4424.05)</Geometry>
0.14832063,POINT Z (1528391.81 3799207.58 4421.16),DTM_POINT,AcDbEntity:AcDbPoint,,,D9D,,1347.232806,1347.572263,-0.33945735,<Geometry>POINT Z (1528391.81 3799207.58 4421.16)</Geometry>
0.148590506,POINT Z (1528742.28 3799228.93 4422.16),DTM_POINT,AcDbEntity:AcDbPoint,,,A95,,1347.492397,1347.877064,-0.38466701,<Geometry>POINT Z (1528742.28 3799228.93 4422.16)</Geometry>
0.148842109,POINT Z (1527877.82 3799308.8 4421.02),DTM_POINT,AcDbEntity:AcDbPoint,,,16D4,,1346.832517,1347.529591,-0.69707362,<Geometry>POINT Z (1527877.82 3799308.8 4421.02)</Geometry>
0.148858252,POINT Z (1528765.33 3799319.84 4422.67),DTM_POINT,AcDbEntity:AcDbPoint,,,698,,1347.518261,1348.032512,-0.51425101,<Geometry>POINT Z (1528765.33 3799319.84 4422.67)</Geometry>
0.148908185,POINT Z (1528385.69 3799218.03 4420.88),DTM_POINT,AcDbEntity:AcDbPoint,,,179,,1347.231744,1347.486919,-0.25517464,<Geometry>POINT Z (1528385.69 3799218.03 4420.88)</Geometry>
0.149185584,POINT Z (1528326.64 3799258.18 4421.53),DTM_POINT,AcDbEntity:AcDbPoint,,,ADE,,1347.238071,1347.685039,-0.44696822,<Geometry>POINT Z (1528326.64 3799258.18 4421.53)</Geometry>
0.149307361,POINT Z (1528068.76 3799234.19 4420.99),DTM_POINT,AcDbEntity:AcDbPoint,,,F8D,,1346.973943,1347.520447,-0.54650432,<Geometry>POINT Z (1528068.76 3799234.19 4420.99)</Geometry>
0.149492418,POINT Z (1527782.97 3799218.05 4419.96),DTM_POINT,AcDbEntity:AcDbPoint,,,143E,,1346.733936,1347.206502,-0.47256632,<Geometry>POINT Z (1527782.97 3799218.05 4419.96)</Geometry>
0.149496266,POINT Z (1528384.44 3799308.14 4422.33),DTM_POINT,AcDbEntity:AcDbPoint,,,5.00E+02,,1347.250467,1347.92888,-0.67841309,<Geometry>POINT Z (1528384.44 3799308.14 4422.33)</Geometry>
